"X0","X8","X16","X24","X32","X40","X0.1","X24.1","X48","X72","X96","X120","X144","X168","X192","X216","X240","X264","X288","X312","X336","X1","X25","X49","X73","X97","X121","X145","X169","X193","X217","X241","X265","X289","X313","X337","X2","X26","X50","X74","X98","X122","X146","X170","X194","X218","X242","X266","X290","X314","X338","X0.2","X8.1","X16.1"
21.5010290796338,17.2857718878477,18.7641033990183,16.4669411116611,15.8551508967585,20.3649265721978,21.5010290796338,16.4669411116611,20.4769054466646,32.8169594594765,25.1738404303932,21.4430437903967,18.3501160011657,26.7526023984829,25.9507126615511,24.9821526959091,19.6978551902586,27.3464180975426,26.4550175802741,41.9828563639282,64.5934024037751,18.0933090298272,18.4811934626477,26.6008248322107,35.6778937195582,35.3459355087276,23.7051452169685,29.4186916481863,23.0747647370332,23.9558631502491,26.0315222146933,25.8424068450054,26.4061642839473,32.6367519397142,46.1275863485685,52.4181355168522,19.6287826914268,17.9985066022279,24.3353746819106,36.2069980942563,33.4576828676341,24.0633523432816,29.960211300737,24.7634322424503,26.3634359506301,25.5727149426841,25.0750344087952,28.2987652591408,27.2327748445335,43.2026468755239,50.0615817494439,21.5010290796338,17.2857718878477,18.7641033990183
16.4167499897328,17.649785350212,15.5949800381401,17.9457857781649,12.1450140534106,17.4417309482482,16.4167499897328,17.9457857781649,22.6656619075812,28.6024039878647,30.4412854874382,23.0498472527876,24.1396355169063,24.6913196550066,20.9195400291681,24.1890220301237,22.9798772664745,22.241494250138,30.6095361364594,35.2503245218577,42.3411321084489,15.9054189466555,13.824787636307,18.0450388022556,28.2018314726495,23.6814518514692,20.4520417419382,20.8703966514935,25.8004841188194,23.7560220654162,19.6319260583906,17.6766293944625,25.9367968966694,29.1784161656173,43.3703310292143,48.2026149788977,17.0564237038466,14.2588880502381,19.6843122843099,27.0843460818959,24.8778084667947,28.9338206263648,24.3113032309244,21.7183186150833,22.9232638576255,18.8877432929291,23.7496360482958,23.9052693169108,30.352015064461,38.5059577285721,49.8693849763333,16.4167499897328,17.649785350212,15.5949800381401
24.462512796514,23.296235163783,19.8107694789417,28.1098058695711,24.2837675667648,28.207538638825,24.462512796514,28.1098058695711,31.3602887282675,29.4689829444084,30.0818850931504,26.1644862866123,21.851766156384,24.4159223408705,23.2695652441422,22.9534608282048,23.2960637674511,26.0988087464412,29.9578448425651,28.9820851974279,30.1924436582776,23.2591999137297,22.8758867586928,34.3524141310334,31.8666625724321,27.1610592159724,24.1020056797087,21.5125580520837,21.2626803342198,22.8629664345802,25.2614213885035,24.1997742995395,20.0157764779449,34.2157134772308,29.0585591462913,37.2273571751209,24.6017919898022,23.8684148782742,28.4399973643568,34.5124022327751,27.9148131147841,23.3969058680631,19.8950971184225,23.1929113859649,21.5450300709705,18.7731220324623,24.764497437128,19.5114084984436,29.2215684435887,37.0446174254999,35.5146400789923,24.462512796514,23.296235163783,19.8107694789417
13.2134214135616,12.3763096208285,12.7985890533843,14.2699593695094,12.2408339644701,12.2583043340051,13.2134214135616,14.2699593695094,19.2360884517655,12.3327569809876,15.9639351879126,12.6325471600392,12.228547771684,9.664050856796,10.6690138172712,11.2204440021487,10.3608784550622,9.65796548185384,13.6211608345977,18.6164145992081,15.3586008492246,11.4498592395977,12.054405852982,18.6544961526145,13.881521870205,13.2006774734682,10.4451199710614,10.7701186300465,12.6539712035972,11.3176643261311,10.4648848282031,10.2103081207565,10.6016395446389,16.1562297043431,19.4779988586213,12.3565781858656,11.5331822275949,11.7006847358378,14.88007812346,13.762561075186,16.5678445098431,12.3340082355042,10.4985169476689,11.3576140647327,11.2090536667651,10.2975740311798,10.175033375309,10.2156068886637,15.1480163954727,17.384061629461,18.2692491470105,13.2134214135616,12.3763096208285,12.7985890533843
11.53373209423,10.6029068945306,12.4246866756721,11.765821706711,15.2355868392569,14.046667941409,11.53373209423,11.765821706711,14.4766801049818,13.8819201345498,13.0915303286487,11.5453082672621,8.64285856278186,9.71852150414509,8.72207208954085,11.423258430242,10.2224209476312,11.1978613386032,15.8274575444485,15.8676645526613,17.3505992942064,9.46620262857849,12.9585755809746,14.7411356747435,14.8438303686087,13.7940824826968,12.445223489607,13.0813732232616,9.0652990065596,11.4585734777985,10.2979441385271,8.94328148356844,9.80957429578856,11.8050836577571,20.4680668008746,16.4548095975834,11.7739625905511,9.42406200359839,13.0990646959984,17.0806288246576,12.861952959713,12.173771906463,12.02712648378,10.8236940279265,10.6476712529605,10.7743452687823,9.85675738355551,8.94497461515955,14.2726231604553,17.2892597403015,15.5912432751892,11.53373209423,10.6029068945306,12.4246866756721
36.2841341368729,33.3681039923917,37.4584095990752,37.7803146882619,37.1105131455694,47.0095159925486,36.2841341368729,37.7803146882619,49.6520331436766,47.2877736459964,38.0813544480203,41.5189956937864,34.487315060422,36.4894051746702,32.163597924597,31.3945621639029,34.1946245563666,39.6996612352056,49.9938008185797,49.4554477321208,61.2829163347577,40.8209706422344,42.1976451514485,48.6113791348175,49.2295293799363,51.4095828987672,46.1790183325156,36.9043564500733,37.4704349465802,31.9620290749958,32.6061263318574,38.1046366941631,38.664007586995,55.1911081317408,48.0535954176247,60.6857825152038,38.7921809179611,38.8945449586461,51.6545601969825,53.1635912282466,42.4954258899957,46.9872721198852,41.9237801735845,33.3082655122349,35.0148379900389,38.27225390703,27.9172121255366,35.0645061397911,46.1905508330485,61.6963250339269,47.6892061484165,36.2841341368729,33.3681039923917,37.4584095990752
44.5758681469451,25.9666262290044,28.7313764780455,30.3312735571798,35.2048813050196,39.0061770920009,44.5758681469451,30.3312735571798,49.4120811735724,56.7311152529987,57.3499829430654,53.0282858380039,44.6940228049855,49.2726994249459,45.7714508007389,38.9111045013538,40.764726059539,56.8580407291583,58.2297142767709,87.8963761506355,111.276888411049,37.6153207900594,28.2228142715052,43.6973624362242,62.6380105679526,59.768214803526,45.4435571832481,51.8907069150265,55.5464030301634,62.2750321691591,48.5488806333806,41.351759200519,48.1730977829226,67.0217344925913,71.9114231662093,97.5210353976945,46.0449999338992,27.9807899226442,50.5353799877197,64.288229416114,50.2767072592677,51.7157191783918,59.481100564436,63.4698390275366,56.7579692860535,48.9849753962024,44.4432475828313,50.7234260086473,71.6738063885038,78.9847555211037,89.5757026479142,44.5758681469451,25.9666262290044,28.7313764780455
12.1853904291451,11.7947349948869,13.1160672719522,11.5884006660607,10.2362057656011,14.3448830194848,12.1853904291451,11.5884006660607,14.985859121718,14.9565670511895,13.3299901946365,12.5333365515998,13.9702237419285,11.7833412736433,12.5270489829743,11.1645541397281,9.88599299842564,12.1001532299008,14.3391530665497,14.9984655313988,19.0162753938189,14.3757693687644,12.6206382891866,19.0808428276065,14.1379382741584,15.0984564231278,9.93544917290353,13.1426856482209,8.81829471262915,12.5512227520196,9.97654850005745,11.5424546537303,10.5366977673634,13.8824862006437,17.5401700846885,18.1666926407307,12.1499292038427,11.1812282507653,14.8383633311398,13.1845213059807,12.7752350759371,10.4244420980287,9.83524787324059,11.7851641894485,11.5633199159574,11.0075835141035,12.2765282218882,10.7629133365363,15.7310342431105,20.3968483669605,15.5762984300074,12.1853904291451,11.7947349948869,13.1160672719522
10.3233769110978,11.002875965555,11.7686562586158,12.5632489468774,12.7573883045679,13.0865398568081,10.3233769110978,12.5632489468774,17.8559302661879,14.379548887448,16.2960386194547,12.8269195163849,11.3275486357776,10.1757136805844,11.2810563872024,9.51105989264706,12.7208041233839,9.90539641147781,11.7026593974998,15.1134434343649,17.2513344599921,11.6050096125542,12.3092424645724,15.2771555323351,16.3071600293119,13.8951985987319,10.2790700290078,10.7903286761115,10.6305057056204,11.4196005012494,10.98362241741,10.6853484276436,9.52659891775556,14.1611453894346,18.4304081206116,16.2628095709961,12.1138414167832,10.7376976967374,12.9716062538415,12.8660790061603,14.7441374183454,13.0842678265089,11.2938314345056,10.6163776181145,11.0528531926478,9.20067466699219,11.1366122864536,8.98087054496479,16.5301428764664,18.710497791574,17.5039213099404,10.3233769110978,11.002875965555,11.7686562586158
9.20989305702129,8.76317497850279,9.4008659996983,9.62774228396948,11.3133216292942,11.7494569690934,9.20989305702129,9.62774228396948,9.04216618206797,10.9132728649194,9.34613213370476,9.72420194710798,10.3938684268371,8.40308518387837,6.85153578494473,6.95229179907146,7.20277750632049,8.27330359020082,8.73955042821729,14.6200779509984,11.7569281958969,7.76795042817658,8.61317081605474,11.4705885059385,10.6527903316564,9.13018549375909,7.98304690858155,6.11435843338961,7.29660675170165,8.71285081554693,7.92229371541279,9.21321262750869,6.47429872442097,10.7604974491763,10.9702050652049,12.2042383183268,8.18766006093737,8.60883938340652,10.1498194628638,12.2143058858317,11.4373986336128,8.97236153410855,7.00405331963125,8.52869906538879,8.91547677179986,8.24829690753143,9.57359636331597,7.1534849977557,10.8820606265992,12.7087190536617,11.8789410228961,9.20989305702129,8.76317497850279,9.4008659996983
10.394363420261,9.00453689263632,9.65255173370439,8.40946218629763,7.9680650859467,10.913513352295,10.394363420261,8.40946218629763,13.5234913610116,18.9320454053168,16.6258879602721,14.2247017356852,13.2329023856483,15.1893028716977,13.9164821085871,14.3199997360876,14.6306286446626,16.400080278474,16.3682692359233,22.4382080763927,32.5456223101908,10.6765236538479,9.35944497274834,13.1219365580412,17.7687455593638,19.3577532909791,15.0828853807711,13.9352428011442,15.7568529689118,14.2784627164494,16.6114658037261,15.1008480991755,12.2433504966237,20.9577777784063,25.0204701035552,34.2286897433407,9.68853541644149,9.74920680698271,14.6311056857125,17.4789432332558,18.6488829968853,13.3207967121977,15.2066314427,14.1059780989887,14.6590598614619,14.0749554460376,14.9944401934742,17.0500361093147,20.0844541864883,26.3408120145161,28.2674092986887,10.394363420261,9.00453689263632,9.65255173370439
12.7496724704527,12.5059897057096,10.1889927847673,8.27123021649322,11.9130812343867,9.99900039057056,12.7496724704527,8.27123021649322,13.1552736570703,20.0164477572044,18.9695121891653,15.7036983872872,15.8102610975911,15.8863300705906,11.6602982380378,13.3239685254067,15.709854931968,14.6082503928491,19.3486063901087,22.2342709280748,32.720658464401,11.5234432221736,10.4366914653607,15.766308100902,17.3384866523453,16.6323540044436,15.8138152552738,14.7337893992298,16.7510253761678,11.7739819651411,13.4461235448756,14.6097860582478,13.5994657331421,16.7105494299048,23.9660500246626,32.0624039375786,10.5277474231965,11.1240950024096,14.257956831926,17.9899604582894,15.4048008040188,17.8667074090346,15.3670383393711,16.4540217886153,13.9780571813015,14.1851433201101,14.0473589851111,14.459359199421,19.0417596021183,23.530293531047,27.9643001578723,12.7496724704527,12.5059897057096,10.1889927847673
24.3844815408296,23.0723195623062,22.0072432428321,25.7494144251168,23.7086657497116,22.7497904432917,24.3844815408296,25.7494144251168,34.1391678654127,28.1530475412292,30.1739455146853,25.9521865686737,25.4792791853804,18.5565926179128,17.6545091274761,22.0986924105906,24.1978532746456,19.3018323893998,31.3038665796485,37.8526980441962,30.0263906973931,27.5856166237712,23.8811230050587,28.9614116427783,27.6755355060017,25.5636539949229,26.6229874589289,21.1549035721826,23.3414419090461,18.1753114436132,20.7473855233249,25.3394722476981,23.083799717471,27.4156952180122,33.9461682779494,31.7451442105342,22.5227429358928,26.4130562289195,31.1925951788829,26.7948157102506,29.4439580557879,28.224659676993,20.4036810211478,19.8940655455771,22.5531889533701,20.1361335512616,20.4537361864878,19.8356704079915,29.2277542402022,36.1534926770539,38.5795945356832,24.3844815408296,23.0723195623062,22.0072432428321
11.3811116753293,13.375043026839,11.0525029021262,11.7318182040581,13.5672259768382,11.787432738408,11.3811116753293,11.7318182040581,15.932472235793,13.8301701285364,13.3862302584638,11.7382155402006,11.5587261280495,9.74501454328451,12.8230237388469,12.167180340373,10.8525936297394,10.9099438766089,14.1158024821348,16.3069227256507,16.2176701061164,8.38401358402696,9.76888219429192,16.7465408490398,13.7924058805084,13.8339642853927,13.2338600156755,10.4073821215239,10.676634323528,12.0053168872141,10.7785718271384,11.2329788626063,9.36779204046172,15.791143708733,16.7681460417305,16.1266080820087,10.9918364334675,12.4651261392297,15.5027343593995,17.3526728523545,15.9668478579307,14.4483206637147,10.447442820938,10.6398188121598,11.4792376816815,10.3903705897763,10.2538084552936,11.9365301624865,15.1429204463884,19.306930653772,14.5151026727089,11.3811116753293,13.375043026839,11.0525029021262
14.3709178347447,10.0197494687715,11.7598323464525,11.0121054955126,10.0642952341274,9.16454837643615,14.3709178347447,11.0121054955126,15.2333082066772,17.8775524818658,16.362491059871,16.2190539024203,14.8706294082828,14.8643943320039,15.7710489971639,16.1603408789819,14.0925556481116,12.6469884171576,19.653069990189,25.0966577188303,28.2059374275688,11.787171691292,11.8888151016339,13.0690870223749,19.6851624217431,22.5169027174138,13.4067935120886,12.6661289529995,15.3803950681304,15.5035841929633,17.1145769723237,13.7583909704617,14.7660185514724,18.5305495169391,26.8062393918696,32.3529727944672,13.0200898832791,10.1100243229588,14.9937174674697,17.2449259001952,16.8154255520866,12.5609543892051,12.9864037844768,14.061289505694,14.3339492863623,13.6071386044666,14.003313193799,15.414845725364,18.9123815997255,25.920497128112,30.0033497779111,14.3709178347447,10.0197494687715,11.7598323464525
14.1955110084153,11.1291006147869,10.2468187466665,9.59239574967783,8.97358499214494,10.576736499986,14.1955110084153,9.59239574967783,17.4020213133349,18.1829839084223,18.6161605425005,15.0329667802769,13.0653858072495,15.4553752163641,14.1650535484753,15.6744573341673,14.7581255170459,16.4370329154653,18.7602539987689,22.3437395561808,36.2407665299539,15.6728070296865,8.4413175997981,15.721779785784,17.690163028905,18.2341991366564,15.0241008217517,15.0930943843208,14.3971440457246,13.306341615701,15.5535797510802,14.6878319346811,15.9737275432292,18.9296494873373,20.7457349010561,32.2028858172754,12.2438089858759,9.88932506919251,11.9282538704515,20.3569010353722,18.1298023203996,15.3683662571984,15.4560504340132,15.3600503576267,13.7732792832069,15.5793049611332,13.3642169373467,15.9230772745159,19.7011131593394,25.1582167190724,31.0074100232321,14.1955110084153,11.1291006147869,10.2468187466665
17.7585095585617,14.6779536463753,15.7382392869144,18.1492362588546,13.1608598889024,15.3700468786173,17.7585095585617,18.1492362588546,18.1212315385977,27.813805188467,27.1707266697421,21.7975757661422,19.3343910580471,25.3965331417292,21.2436572126751,21.397009005729,24.0030187296954,24.2973926288672,30.9343120466058,40.9664517805237,52.5909509178811,17.7309059336308,12.9147141556107,24.3031717893416,31.1792148502042,24.6265065568746,25.1907969510985,26.4866776979008,24.9770426669399,24.6173911851455,21.8746178979919,20.0164113431549,19.5030719427955,32.687238515121,39.1262104071439,52.9247337746378,20.2645278142305,15.8796874919444,23.7271458738039,25.0659309716897,23.7391384793655,21.9320945278535,24.5451247515945,23.25954434265,24.082027677905,23.495659727442,21.221240602015,24.2209477786845,25.7183864087131,43.2883616273992,50.7572387668208,17.7585095585617,14.6779536463753,15.7382392869144
18.9872752788768,13.8199287235811,14.9609107112939,17.6487060673226,15.5339668854644,15.6663502366474,18.9872752788768,17.6487060673226,19.8185457048349,22.7271882389201,23.5798570511628,22.2137821072437,22.2948454518274,27.8613477122899,23.362919377268,22.8025143438984,22.8238375689439,26.3410150150829,34.002286041731,41.2080044385327,45.9833854246866,17.9128607525092,14.1511239828494,22.7263548812456,25.1521900185412,26.1785752839903,23.9651533206367,27.3314328306693,25.3520125298654,22.7165369837287,25.7516355769111,18.7981640526827,20.1619714919461,19.9793220907506,31.8877607023784,48.258699269909,19.5767506546653,15.1969701902083,22.2441047616636,26.5277953664274,30.5078682869724,21.5681853807663,26.1813585582441,21.5667524375036,22.3253936658733,21.8167909908009,22.3212960873356,19.2763099687522,28.7072091020387,30.8241239951851,45.1490047332698,18.9872752788768,13.8199287235811,14.9609107112939
