"X0","X24","X0.1","X72","X144","X216","X288","X1","X73","X145","X217","X289","X2","X74","X146","X218","X290","X0.2"
12.8257033604621,10.342399872613,12.8257033604621,15.5145339624024,13.446397652001,12.7126825489198,16.7012332251726,11.3356282341549,20.5261050183814,16.1415317513835,15.5254782750337,20.1840201825185,12.4296659912673,18.1997723892687,14.7247271320509,16.6714712962304,20.0728304078046,12.8257033604621
8.46405795031095,6.38915874787887,8.46405795031095,12.7997940315579,11.1197035522605,10.373834530048,10.5865429528163,7.15536942373965,13.6685782516496,11.4292656311025,11.0255640887878,12.1446488467554,8.80825255787067,12.4889154206682,10.9285379330164,10.7261424788031,14.9457088743678,8.46405795031095
14.0514108144169,18.0077862093049,14.0514108144169,21.5686707003095,12.3609994301156,15.7358415018164,17.955931213413,15.0347766290138,20.7672887869569,14.9292140187146,14.680906078118,16.7698220376548,14.8387128133268,19.701889390992,12.8563597683532,14.0187123358283,22.5760853300685,14.0514108144169
6.58844431097155,6.11080824020113,6.58844431097155,8.75334469726293,6.7121796704796,4.28972950146539,6.71209877776165,5.56804000440219,7.26422414098999,6.45722563431463,5.1534641267104,8.26502938288673,5.37795685975781,8.08570449996668,5.57368509005123,4.59527753312859,6.64577743836769,6.58844431097155
3.53990172616253,3.92522681416535,3.53990172616253,5.7443056891386,3.25580333679999,3.84046508856266,4.60818231561124,4.18798318619399,5.16538100250505,3.33527449492846,2.77149105715858,4.84437414115842,4.22132224314178,4.36879087516984,3.31850272222724,3.84636725365283,4.02075725983989,3.53990172616253
20.7355783122123,21.5595917124213,20.7355783122123,27.7610446584566,17.8752975513511,18.7168441571349,28.9761652773349,20.5469694803555,26.1841307724559,21.2095759759618,18.7586354801774,20.7172315166412,23.0896950845292,26.9985212561728,17.6788270585036,19.1832015056901,21.5827934121882,20.7355783122123
19.095954385063,18.7563147943712,19.095954385063,24.4438245423209,24.9059217218133,23.362048456408,33.0967628029542,20.7393038927671,29.5549382176186,28.3754612676888,26.0103776785131,37.9627588328022,21.5691260794996,31.3025813067858,26.0732395113195,24.6172111187241,35.7604095228155,19.095954385063
4.25819509820788,4.40275018853934,4.25819509820788,5.52159183262277,3.24433991654125,3.87475215639628,5.38022849031102,4.24013472955361,5.08323178606356,3.23043262730172,3.7947850726299,5.29728796197038,4.08836337602792,5.43608469502091,3.64709993087088,3.81544468019182,4.73494638451371,4.25819509820788
3.61025142559806,4.46373568683061,3.61025142559806,4.96916584590694,4.10068702569094,3.68030861604394,4.75689593813512,4.60320897752458,5.71953943642978,3.49044448886827,3.22426544142056,4.78585786060453,3.14388199768206,5.33531052240498,3.50523366983595,4.15962744385787,5.05557766655791,3.61025142559806
5.86943397627651,5.26955396925025,5.86943397627651,6.5676729892757,5.51779131976591,5.00204452749138,6.51482293387777,6.06159313661044,7.85079476818893,5.11707150776217,5.00768463951095,5.59734771568897,5.16338068940732,7.77713570941184,5.59391788251415,5.36977004301105,7.06178857410435,5.86943397627651
8.48609847096277,6.0151753688744,8.48609847096277,9.78324500564566,8.90969408059182,8.05845747486959,12.1708412354952,6.92735699670353,9.82976448397321,10.4453440039251,7.18327859857922,10.9699514857586,7.72489329963763,10.8007374891388,9.75867024811152,8.90833035719777,10.1877413913981,8.48609847096277
8.04616092271741,4.64449676960438,8.04616092271741,10.5640027502809,10.2215320108759,9.43891002281782,10.8109127307011,6.95884897848545,11.5367204234812,9.01886400900029,10.4861497237211,11.0461593998422,7.61740220500931,11.1640084925713,9.417150307075,8.52756175978232,10.0894929529398,8.04616092271741
17.9779953153187,17.0497650181162,17.9779953153187,18.6087782526405,15.7066933008949,11.2312854973276,16.2320472878187,16.6150062964015,19.366081120319,16.3080445679157,12.7385805483434,17.4023156753934,18.2825354352445,23.1170795070344,13.2491041031405,13.8781195416586,17.7858809215331,17.9779953153187
2.01458158008149,2.22764785093468,2.01458158008149,2.43203652484504,1.83514925138471,1.79537492120666,2.64281391468938,2.04577857348408,2.63471438384135,1.81672816449273,1.84040864895828,2.22448304987735,1.8621293374427,2.60875387187772,1.70657774383854,1.91417001534359,2.54607004575596,2.01458158008149
3.55363033961729,3.08943904417651,3.55363033961729,7.0707201887852,5.31121531901518,4.07234074385988,7.55737656421718,3.57184403754183,6.10387466829184,5.82474273605183,5.19384809734068,6.03433464115062,3.24007904427832,5.4830003479177,5.00674241965444,5.20974110756361,5.92669371124046,3.55363033961729
4.17115993056229,3.09002107864733,4.17115993056229,7.15545502743649,5.68962960967857,4.54750011026114,5.58059253976972,3.5988528527281,6.57657690875365,5.26901667826038,4.0637061643144,6.26759330459828,4.33761483945085,5.532366408582,4.62574594233241,4.83637805917962,6.45677142084673,4.17115993056229
7.92790989181446,6.80483457918378,7.92790989181446,12.8154687954133,11.8869511289308,9.42997117000013,13.1806139493465,8.6163002050463,13.2945140618177,10.9240303989125,9.7481428027146,11.628607130221,8.54240531858625,11.5576403013302,9.92845255435374,9.01047048567002,14.733874558707,7.92790989181446
7.98449074535614,6.39500369380499,7.98449074535614,14.7370428818849,11.0971100014306,8.81229611107177,11.7632464991223,9.00402595313255,13.6841522552672,9.46743091898727,8.85814746222823,14.5022728619568,8.30105187199272,12.1327258301898,10.0573724766401,10.255299390117,15.4756405712651,7.98449074535614
8.51718605924634,7.24899518154653,8.51718605924634,11.6076547230369,9.96890628071082,10.4572425771455,13.2487226807615,6.57049407097312,11.7570518691614,10.053896226538,9.87953381623037,12.7500617484618,8.05078681220374,10.949707186301,11.2265242660174,10.0508927897081,12.0525728031956,8.51718605924634
8.54604480584075,6.02416001033136,8.54604480584075,13.868714692133,9.04097391745604,8.07806921265119,12.3667677269935,7.69226821205199,11.1079023316734,11.1780000481078,10.6083739727998,12.8828682595554,8.92753130548249,11.40123129019,10.4213260542481,10.2464604952936,12.9387286740682,8.54604480584075
8.23048389386471,7.89166427859309,8.23048389386471,10.1492962464865,7.57373694565734,6.95661006364847,8.11393513550799,8.097247434552,9.2710822423873,7.05804058529722,5.91511651102145,8.59791295156713,6.45030894577047,8.99673432626764,7.60689687858001,7.08707047132518,9.32303121789918,8.23048389386471
10.1935038427004,6.72471286733261,10.1935038427004,13.8854101999494,12.0291660729615,13.1433112310771,16.2882703416177,9.74432038334902,18.2774486982094,12.3891387826115,11.7965928043308,14.5752586074431,9.54537587695091,17.7016542065585,14.8015088173683,11.378789449458,15.0380709203919,10.1935038427004
47.6772635894808,32.8951090149809,47.6772635894808,46.5883271129108,36.2904195250652,39.006822932501,52.9181316680906,36.8168584004532,47.2343029155533,42.0209148919599,38.5954301429862,47.9498141455014,43.4226199434577,51.4897466576542,36.0934889504657,34.6590172960434,43.9480145505806,47.6772635894808
44.7280967097648,44.2836811861311,44.7280967097648,62.1253166358995,35.9041313362715,35.2385181678189,46.1320992892041,40.6851984428943,44.3820077788006,37.8568865783442,36.5386892006601,51.9165166399938,40.5099507049287,52.5718898670175,31.1461991357705,37.144989969381,45.5678930886346,44.7280967097648
4.95053652948022,5.33654447593322,4.95053652948022,5.99010314199777,4.33678317566131,4.03044581580768,6.50393952152329,5.18084222599354,7.09310161926747,4.35582764932851,3.9974934277344,5.57542646604435,4.85768632563813,6.72717972085701,4.63492503849302,4.58152209024891,4.98084319817514,4.95053652948022
5.47329693095542,4.40011796983648,5.47329693095542,6.45927833112594,4.51969500586137,3.82095351569761,4.91812360815517,5.62439718369685,5.52591661476018,4.92495181981439,3.69361124015069,6.64815151276919,5.42583498293442,6.45743929412713,5.32360782902543,4.04141977341989,5.77238417948548,5.47329693095542
4.17708844774417,4.4076751117656,4.17708844774417,4.82046683113595,2.554050650145,2.85218227851914,5.06959482566428,4.28471290257515,4.48559843560279,3.03400247011345,3.61110659769103,5.04578418977249,4.12905079694306,4.9153715705715,3.71860773304237,3.80810985436285,5.10161991399359,4.17708844774417
14.8788963604715,11.6983747798815,14.8788963604715,17.1697144487905,21.686289566215,16.8401440040647,17.0900783983211,14.8281096349889,17.1614514546129,17.9891238198332,17.9568090783978,22.4754374815513,15.2212343958687,20.4697587505913,19.8506562041921,17.8783875615261,23.9629029108181,14.8788963604715
114.931379838666,100.718237742245,114.931379838666,204.15425883086,175.086100393556,114.991218159448,204.701829806032,104.669853143034,182.098633183833,152.24464750153,149.256334608233,209.932989006368,129.22724037681,195.360640031611,178.832453139979,132.859995062136,186.694359368956,114.931379838666
17.0837224693495,11.0022355049533,17.0837224693495,22.5694347462456,19.4128266824046,17.6598065033631,23.7896169135039,11.971351757384,25.7599115201925,19.7210539477208,17.2393410343551,22.0021509261453,12.9526928282215,21.9401517634969,16.8638327862373,17.1709181499731,20.136560484365,17.0837224693495
