"X0","X72","X288","X145","X2","X218"
0.930310462701723,0.929630966777404,0.929686133689546,0.930252918234288,0.929111850544943,0.930233137646852
0.523223611530512,0.46857299305991,0.451554929885666,0.436035979786175,0.515977750021038,0.469315722666862
0.629607974618248,0.591791064987224,0.572124688591422,0.539373675250838,0.611409598584661,0.592769977511766
0.417852775398434,0.353698768536744,0.34946324963614,0.286506756793972,0.39546382962043,0.358400859413801
0.358766104225109,0.309083001253737,0.266078927836231,0.235659793333739,0.337782082459551,0.300364194364846
0.317020978963547,0.288179389068076,0.207342689550998,0.208711814488775,0.343779744782811,0.275858591206652
0.228758694098597,0.179545948424518,0.152459217558591,0.129433998102293,0.242147815573873,0.185702130736956
0.448141895214121,0.360709334190384,0.349816260687612,0.290639135833411,0.438777811894442,0.36373425175852
0.300732815275674,0.250238986772082,0.230773360273391,0.195881342854666,0.346240535328505,0.293814029382458
0.131074518020404,0.118182962054647,0.0950271558857781,0.0801632350071728,0.161973377172952,0.10557935285703
0.101200879618424,0.0638139810902907,0.0587240417308534,0.0380758604525445,0.102722667866477,0.0729763359428358
0.110527522184853,0.0785705876271636,0.0522263933844951,0.0631032179242596,0.125632921428802,0.0666880602346926
0.115256282761133,0.0736009456272702,0.0613885058035216,0.0623960407521394,0.106190136340063,0.0604971742924615
0.153075371096768,0.117646952902402,0.101241174508491,0.0715420595587733,0.150274809370986,0.122772238947408
0.156473170893645,0.0830359869795619,0.0605645804970598,0.0728966038657296,0.137056325797583,0.123005099588852
0.169253465529586,0.110137959836251,0.108371172874013,0.0737337329454565,0.161746543523324,0.12441064678177
0.23460388539755,0.174095855116264,0.157042921997835,0.103507301389561,0.209634618499365,0.167048835488187
0.509084426088166,0.496328591820549,0.428416028773494,0.407485128831581,0.517646045923544,0.467216597282151
0.930225029842046,0.92929336331934,0.930971251481176,0.92974696280929,0.930154874711351,0.929528187902084
0.350844617292513,0.284112451775271,0.248247361658694,0.225744636880927,0.343899770308028,0.32192471157931
0.357157516243264,0.250946786385541,0.243817916026855,0.205896233785361,0.327579682617809,0.275259873297672
0.414938368426428,0.342402580495348,0.277945197884516,0.315048798398256,0.387838851871043,0.293390702995682
0.57012757710906,0.531602633755657,0.501557837408272,0.486271804553148,0.57658558728053,0.515473137677566
0.166513126600752,0.136494658381461,0.126684932113643,0.0907142283382584,0.202207282106815,0.131770980031144
0.264507751483174,0.179038383559442,0.1678107151469,0.115804762553377,0.246985283579949,0.174783472291241
0.162754971327627,0.128479848115952,0.109955674664253,0.0868064916252878,0.207967248777977,0.117509521568915
0.11529350534097,0.0882633519106824,0.0659181480055047,0.0495726994210637,0.113726454192737,0.0910309012227625
0.142943993808223,0.0979366463271978,0.0969925867135742,0.0802961869820345,0.150165559984558,0.0914241556749468
0.170124327107199,0.152400601925504,0.142677740011002,0.100768811837748,0.220121054058479,0.158362483150031
0.190342203680441,0.133714676628119,0.130022515637409,0.102251765367801,0.205423200814772,0.142759517248762
0.120935690125376,0.0787506419195698,0.0456258849885974,0.0627587304079702,0.109675230040241,0.0839144737221859
0.115109728268991,0.0784863349132967,0.0643489953469141,0.0471836498949828,0.153130418295355,0.101640246909154
0.0855749995417115,0.0629578726720962,0.051163951453785,0.0395575886329188,0.128836614437091,0.0620244885255415
0.150374068623095,0.0943969866846053,0.0797592717668119,0.0654287221912883,0.144130623229813,0.0795834797125814
0.648638209510866,0.607125738082492,0.567688148507817,0.544529670655745,0.615487257247409,0.591960596309762
0.325259458746751,0.292665318850582,0.268281955504975,0.235623699053667,0.333182434641503,0.289902145010691
0.930352228593732,0.929391992292903,0.930222398844522,0.929067904940726,0.930883570100739,0.930626166115057
0.644424904829261,0.596026243136603,0.552589304077593,0.524300237314167,0.622812761591075,0.585525471430797
0.522862336369702,0.490606818660035,0.414955342283251,0.415740034881476,0.515198006346678,0.50553995833896
0.347546778309241,0.304203456063659,0.277805750481625,0.290893575863031,0.378255029302932,0.285215167332152
0.343812065991306,0.284597657518115,0.291122822951601,0.243854575148451,0.379606655686158,0.297924596589784
0.616865688995786,0.577707107485953,0.560386461306027,0.541526615745124,0.628152049244286,0.589883639692047
0.482631871183555,0.418640476102143,0.347010528508102,0.350870139804718,0.476461968308274,0.413955945594426
0.246949220386184,0.178057119940025,0.190441937084204,0.134888678700895,0.258115405730323,0.197146166813947
0.168983592918233,0.0809421176679166,0.087152030085891,0.0743216589463648,0.139001376896084,0.0825744397368341
0.129704289389154,0.086205307002208,0.0735720059510497,0.0553548354555945,0.113200786024372,0.0840863050031956
0.127732724692814,0.104448767514417,0.0760194631228379,0.0635054473120485,0.129000288634255,0.0928309837679726
0.213258537193165,0.198477864728999,0.171919153499381,0.148987803929931,0.230806998142489,0.17488468879657
0.20744090570854,0.127966301736228,0.101961270796955,0.104611584911099,0.174804899066223,0.128960618554178
0.282095996394911,0.189531737742544,0.188611174625682,0.175536700306812,0.265324771426199,0.197548087094654
0.314759992599767,0.263576746351779,0.230206733335462,0.201403522224625,0.333253568929034,0.293189454911583
0.43157032358076,0.388661975355019,0.365546714854707,0.301141164904985,0.416659443301524,0.364327000712982
0.307179677267875,0.253399360415262,0.211732190053427,0.238869254865324,0.3012251370815,0.266207338368932
0.654446551072826,0.580856865051199,0.566733404261444,0.532663624417126,0.625192311381963,0.580620633216175
0.93096581633296,0.929912076940694,0.9303142690325,0.929787667900539,0.930437240719206,0.930005070050145
0.764053414825596,0.757024533603884,0.740515352167385,0.713149174977505,0.767585937886776,0.733589395033071
0.549169099719142,0.471112218331852,0.439301349111659,0.403367590956891,0.501813132583445,0.455894971871297
0.516754216922963,0.445341330495947,0.422490097864723,0.443201602719101,0.510437560697145,0.451611914847273
0.418351383083541,0.381849325752422,0.337458699530401,0.318900650057761,0.447072066828476,0.398670788291404
0.292469777062656,0.228747103433149,0.268381114570974,0.229606916716381,0.295287537114242,0.25342717594775
0.362236110143146,0.296097255938626,0.263080478756859,0.287783961190255,0.363983331374621,0.330383830867477
0.223468548102042,0.17385546002475,0.133691602429882,0.146250358835955,0.211692773431167,0.1687775024827
0.176289406835822,0.129928079783696,0.0901701209865329,0.0817652425777677,0.179746057414208,0.123114015280516
0.171532715636477,0.124297353507851,0.144281944348893,0.0836981548393669,0.182592212221809,0.1488627914894
0.17300744440953,0.138046711695713,0.101842789859685,0.0775229557280352,0.149683882858953,0.120648803847681
0.147699372447843,0.107185926872995,0.101558624179662,0.0868679827299696,0.191704745737384,0.107293318241265
0.254189127661955,0.206199171467109,0.15965278365133,0.131467973856381,0.233169114336932,0.174707892317967
0.236028376822849,0.164861826907994,0.179400354916319,0.10831925550985,0.190677829147362,0.160131119082916
0.353334151310898,0.30456440766952,0.279340177721596,0.252754585823594,0.37892541969385,0.304618636968922
0.398184442549548,0.33448760087297,0.331927548887817,0.265770041111278,0.386271809175679,0.336385334652897
0.515599340691649,0.467794913374737,0.44254681917145,0.426818264158786,0.548346911658106,0.445920011397566
0.759495112198982,0.737038927583806,0.722877725098564,0.69871194466257,0.773220323757989,0.729068602245554
0.93040231666775,0.929999969974462,0.931094114544518,0.929026823265872,0.930326496503308,0.929327695833343
0.623560646292733,0.586806650656593,0.551267341074585,0.549938871933561,0.612659780690713,0.587303625760721
0.425488831649642,0.399030888961069,0.364626256314568,0.320335860039764,0.434339954882156,0.366010679665497
0.341999478834671,0.292320333461921,0.252802009979643,0.231009226807416,0.3468947199278,0.261578437861994
0.233161275858039,0.212216540022017,0.177782996430826,0.156228203244697,0.293130953707502,0.216314735432076
0.297829650882318,0.231210392698792,0.195256985186427,0.219646130333047,0.31039495518194,0.245776586126601
0.258344565972128,0.204689848263195,0.148428129001216,0.143579127713889,0.232776388001837,0.174259057224225
0.205794166158063,0.157401950100206,0.145918991691494,0.138550490034539,0.231360676462152,0.157499942950223
0.207563052780668,0.170815956752748,0.14652190023127,0.115255445388824,0.209713733342646,0.162611108247504
0.135880339048898,0.0902571527035724,0.0770933331211643,0.0581541733779985,0.148225859774015,0.0884098576450782
0.170393543214352,0.153035506263715,0.115629439804106,0.0883603540410146,0.209056553521773,0.120555303077915
0.201973207259732,0.158707967636635,0.13732166778915,0.104112703409286,0.207632416665829,0.177876111217825
0.178351658340281,0.172696956136082,0.130711972033077,0.0994677217691259,0.167853291479621,0.118949722021754
0.331816425895623,0.287059329495442,0.235231056248215,0.216154428109569,0.325467893829253,0.2621697437607
0.591994871704296,0.544028091322053,0.469724623354794,0.477103974965137,0.577315116940642,0.506519796063207
0.370708507214004,0.296371650511581,0.27692171691646,0.230541624271719,0.321721185305692,0.260844861394862
0.516957961028951,0.44744101372456,0.438822273559259,0.423769415092993,0.539625580983436,0.475091128453266
0.635720560971169,0.589244946598728,0.555499813415994,0.53758763857216,0.642770139219266,0.585149922522492
0.930436041605206,0.929375201327455,0.929975741875586,0.929458855286205,0.930168937041486,0.930341653715868
0.285324614065375,0.250951973876026,0.223470260596038,0.178985978988277,0.264994016651462,0.235604961946949
0.248834024042886,0.172272562898206,0.166122588640982,0.136654111372611,0.251633559614662,0.179760677048192
0.174164708479035,0.128791024599612,0.134666929274411,0.0987901987483802,0.1977690672332,0.114695749692649
