"X0","X145"
0.930310462701723,0.930252918234288
0.523223611530512,0.436035979786175
0.629607974618248,0.539373675250838
0.417852775398434,0.286506756793972
0.358766104225109,0.235659793333739
0.317020978963547,0.208711814488775
0.228758694098597,0.129433998102293
0.448141895214121,0.290639135833411
0.300732815275674,0.195881342854666
0.131074518020404,0.0801632350071728
0.101200879618424,0.0380758604525445
0.110527522184853,0.0631032179242596
0.115256282761133,0.0623960407521394
0.153075371096768,0.0715420595587733
0.156473170893645,0.0728966038657296
0.169253465529586,0.0737337329454565
0.23460388539755,0.103507301389561
0.509084426088166,0.407485128831581
0.930225029842046,0.92974696280929
0.350844617292513,0.225744636880927
0.357157516243264,0.205896233785361
0.414938368426428,0.315048798398256
0.57012757710906,0.486271804553148
0.166513126600752,0.0907142283382584
0.264507751483174,0.115804762553377
0.162754971327627,0.0868064916252878
0.11529350534097,0.0495726994210637
0.142943993808223,0.0802961869820345
0.170124327107199,0.100768811837748
0.190342203680441,0.102251765367801
0.120935690125376,0.0627587304079702
0.115109728268991,0.0471836498949828
0.0855749995417115,0.0395575886329188
0.150374068623095,0.0654287221912883
0.648638209510866,0.544529670655745
0.325259458746751,0.235623699053667
0.930352228593732,0.929067904940726
0.644424904829261,0.524300237314167
0.522862336369702,0.415740034881476
0.347546778309241,0.290893575863031
0.343812065991306,0.243854575148451
0.616865688995786,0.541526615745124
0.482631871183555,0.350870139804718
0.246949220386184,0.134888678700895
0.168983592918233,0.0743216589463648
0.129704289389154,0.0553548354555945
0.127732724692814,0.0635054473120485
0.213258537193165,0.148987803929931
0.20744090570854,0.104611584911099
0.282095996394911,0.175536700306812
0.314759992599767,0.201403522224625
0.43157032358076,0.301141164904985
0.307179677267875,0.238869254865324
0.654446551072826,0.532663624417126
0.93096581633296,0.929787667900539
0.764053414825596,0.713149174977505
0.549169099719142,0.403367590956891
0.516754216922963,0.443201602719101
0.418351383083541,0.318900650057761
0.292469777062656,0.229606916716381
0.362236110143146,0.287783961190255
0.223468548102042,0.146250358835955
0.176289406835822,0.0817652425777677
0.171532715636477,0.0836981548393669
0.17300744440953,0.0775229557280352
0.147699372447843,0.0868679827299696
0.254189127661955,0.131467973856381
0.236028376822849,0.10831925550985
0.353334151310898,0.252754585823594
0.398184442549548,0.265770041111278
0.515599340691649,0.426818264158786
0.759495112198982,0.69871194466257
0.93040231666775,0.929026823265872
0.623560646292733,0.549938871933561
0.425488831649642,0.320335860039764
0.341999478834671,0.231009226807416
0.233161275858039,0.156228203244697
0.297829650882318,0.219646130333047
0.258344565972128,0.143579127713889
0.205794166158063,0.138550490034539
0.207563052780668,0.115255445388824
0.135880339048898,0.0581541733779985
0.170393543214352,0.0883603540410146
0.201973207259732,0.104112703409286
0.178351658340281,0.0994677217691259
0.331816425895623,0.216154428109569
0.591994871704296,0.477103974965137
0.370708507214004,0.230541624271719
0.516957961028951,0.423769415092993
0.635720560971169,0.53758763857216
0.930436041605206,0.929458855286205
0.285324614065375,0.178985978988277
0.248834024042886,0.136654111372611
0.174164708479035,0.0987901987483802
0.199863047359271,0.117465934695743
0.228170361026452,0.134929838184861
0.292857470412246,0.190272310727169
0.314355958140613,0.203492737454798
0.175411212710249,0.0744958223923193
0.180269340524246,0.0937436549700275
0.149398120682321,0.0686334142219229
0.142794088575646,0.0718159496203368
0.259574951494619,0.147485093485293
0.193607812566931,0.085780269841593
0.363505027347065,0.238574938729883
0.512734366187255,0.400802677704226
0.424259671115288,0.308700549178389
0.291194546233077,0.185830627561173
0.929679758465994,0.931151145786157
0.54182125167898,0.414002939287697
0.392585670276182,0.26516665034304
0.640389740822081,0.533886022592253
0.397802475317353,0.264921320054505
0.303328269980292,0.178739536086222
0.197663852130485,0.098503637049548
0.253945287597889,0.160216174386147
0.284827112115902,0.165419337557331
0.421484892125213,0.273318236965092
0.345107255269372,0.232667400270007
0.405603635815187,0.30469554131428
0.244655787587361,0.166067754046664
0.670028051583123,0.541649742654314
0.406949856254582,0.33337117388614
0.351652703237431,0.242681815405945
0.24161674917967,0.139805022842707
0.506465011858184,0.370837033813204
0.930169756880694,0.929819810521173
0.687305812037849,0.623723909232005
0.352626837846854,0.237226411889204
0.238064097781308,0.132645180899555
0.153057788080331,0.0655377464255756
0.202464942188485,0.104019172589251
0.363201149935582,0.257604540664891
0.287996209724724,0.175417012227166
0.389787505953544,0.276751551608167
0.494368527702033,0.341005647944638
0.322442640604138,0.219618340719433
0.16246843663039,0.109603492180709
0.487085874940594,0.3535395790081
0.303803189704812,0.203749150129458
0.277115531835206,0.16673000625728
0.192942049399753,0.0871154494851446
0.410972163920064,0.28500394075925
0.689838458061317,0.628545030060324
0.930595197981045,0.929375950261025
0.325728583952896,0.250956795311478
0.289190886659386,0.194954400067456
0.220749269028736,0.105101124211967
0.271104413505538,0.163333652438699
0.456096871303833,0.355317798060591
0.385264374886065,0.264306643974246
0.557241075324113,0.430801910178413
0.634595975483436,0.542265798109595
0.177403227894526,0.0700992028415188
0.113385258592938,0.0490413174196828
0.259067110025872,0.125650323470264
0.341852140241224,0.230767474752691
0.30244639755049,0.191892485433287
0.192775573692572,0.099095526381618
0.633578847991398,0.519715723505653
0.380322633488855,0.244952552515244
0.321766139492585,0.226758966230223
0.930446244198313,0.930322987135003
0.586376878727031,0.475262798355966
0.434761196288661,0.342562413645809
0.274589922229618,0.193470732370142
0.39031970666179,0.263769589341055
0.411650225339773,0.329941568771061
0.650170771074401,0.529533112733183
0.514168404126094,0.404879322990676
0.126470740200811,0.0345146653126763
0.140635368117132,0.0846336431442391
0.148919489548695,0.072502381605841
0.227720950250762,0.130556970606181
0.237671215265195,0.116263580137007
0.246686349399305,0.135121679066589
0.395838598348737,0.272955810394393
0.213822442327524,0.111475212398413
0.304383537451662,0.181423553555814
0.544919126999627,0.439672633839063
0.930190754850014,0.929683881853167
0.688957263173178,0.6302824494296
0.471547836636956,0.312074137576487
0.579006634286568,0.458803980605583
0.709243964697373,0.630246343649008
0.462506791521508,0.375671533882697
0.452303401903834,0.321097573631649
0.122962435296097,0.0470296520105424
0.182083031480056,0.123916611806407
0.1155495813586,0.0570036577152885
0.190337640024041,0.0813041522430528
0.218160185567781,0.113437664967632
0.313943350273524,0.207245641768121
0.314103391401522,0.203339770474102
0.162569612649588,0.0653946905108489
0.206969919128654,0.125046199166299
0.416859203186838,0.318195345678308
0.709073207611408,0.625805572197752
0.929214072231012,0.929513048517959
0.636069711049392,0.53711312385508
0.406677219774225,0.316721624197442
0.510244969079131,0.404429680239549
0.325478438031653,0.236361884150101
0.321586382906431,0.231570989381726
0.108178950905155,0.046248961439203
0.199747000309264,0.104691044277779
0.128383035766859,0.0534241729839279
0.19337495981649,0.0984202475622402
0.19528026224553,0.124531783354144
