"X0","X145"
12.8257033604621,16.1415317513835
8.46405795031095,11.4292656311025
14.0514108144169,14.9292140187146
6.58844431097155,6.45722563431463
3.53990172616253,3.33527449492846
20.7355783122123,21.2095759759618
19.095954385063,28.3754612676888
4.25819509820788,3.23043262730172
3.61025142559806,3.49044448886827
5.86943397627651,5.11707150776217
8.48609847096277,10.4453440039251
8.04616092271741,9.01886400900029
17.9779953153187,16.3080445679157
2.01458158008149,1.81672816449273
3.55363033961729,5.82474273605183
4.17115993056229,5.26901667826038
7.92790989181446,10.9240303989125
7.98449074535614,9.46743091898727
8.51718605924634,10.053896226538
8.54604480584075,11.1780000481078
8.23048389386471,7.05804058529722
10.1935038427004,12.3891387826115
47.6772635894808,42.0209148919599
44.7280967097648,37.8568865783442
4.95053652948022,4.35582764932851
5.47329693095542,4.92495181981439
4.17708844774417,3.03400247011345
14.8788963604715,17.9891238198332
114.931379838666,152.24464750153
17.0837224693495,19.7210539477208
22.7014088032183,26.9553609892868
7.98057176289282,11.0654415579994
